# Tx(m) Ty(m) Rx(m) Ry(m) loss(dB)
22.400000 9.600000 28.000000 0.000000 152.813232

22.400000 9.600000 0.000000 2.400000 297.720520
22.400000 9.600000 2.800000 2.400000 164.679565
22.400000 9.600000 5.600000 2.400000 162.456223
22.400000 9.600000 8.400000 2.400000 159.717346
22.400000 9.600000 11.200000 2.400000 156.104706
22.400000 9.600000 14.000000 2.400000 150.708359
22.400000 9.600000 16.800000 2.400000 139.895523
22.400000 9.600000 19.600000 2.400000 122.403656
22.400000 9.600000 22.400000 2.400000 122.718460
22.400000 9.600000 25.200000 2.400000 120.929428
22.400000 9.600000 28.000000 2.400000 155.260117

22.400000 9.600000 0.000000 4.800000 297.502625
22.400000 9.600000 2.800000 4.800000 170.596909
22.400000 9.600000 5.600000 4.800000 157.489929
22.400000 9.600000 8.400000 4.800000 179.362701
22.400000 9.600000 11.200000 4.800000 148.979813
22.400000 9.600000 14.000000 4.800000 1000.000000
22.400000 9.600000 16.800000 4.800000 117.469193
22.400000 9.600000 19.600000 4.800000 54.940998
22.400000 9.600000 22.400000 4.800000 53.669050
22.400000 9.600000 25.200000 4.800000 122.090736
22.400000 9.600000 28.000000 4.800000 156.718933

22.400000 9.600000 0.000000 7.200000 297.501495
22.400000 9.600000 2.800000 7.200000 170.735672
22.400000 9.600000 5.600000 7.200000 157.597778
22.400000 9.600000 8.400000 7.200000 179.696198
22.400000 9.600000 11.200000 7.200000 149.215973
22.400000 9.600000 14.000000 7.200000 1000.000000
22.400000 9.600000 16.800000 7.200000 118.108810
22.400000 9.600000 19.600000 7.200000 51.379614
22.400000 9.600000 22.400000 7.200000 47.648450
22.400000 9.600000 25.200000 7.200000 123.902145
22.400000 9.600000 28.000000 7.200000 158.097855

22.400000 9.600000 0.000000 9.600000 297.714813
22.400000 9.600000 2.800000 9.600000 170.783585
22.400000 9.600000 5.600000 9.600000 157.635635
22.400000 9.600000 8.400000 9.600000 179.815613
22.400000 9.600000 11.200000 9.600000 149.305206
22.400000 9.600000 14.000000 9.600000 1000.000000
22.400000 9.600000 16.800000 9.600000 118.434570
22.400000 9.600000 19.600000 9.600000 48.987385
22.400000 9.600000 22.400000 9.600000 0.000000
22.400000 9.600000 25.200000 9.600000 125.350906
22.400000 9.600000 28.000000 9.600000 158.723480

22.400000 9.600000 0.000000 12.000000 297.501495
22.400000 9.600000 2.800000 12.000000 65.953980
22.400000 9.600000 5.600000 12.000000 64.638150
22.400000 9.600000 8.400000 12.000000 63.092576
22.400000 9.600000 11.200000 12.000000 61.223563
22.400000 9.600000 14.000000 12.000000 58.870608
22.400000 9.600000 16.800000 12.000000 55.740305
22.400000 9.600000 19.600000 12.000000 51.379614
22.400000 9.600000 22.400000 12.000000 47.648450
22.400000 9.600000 25.200000 12.000000 51.379614
22.400000 9.600000 28.000000 12.000000 121.102398

22.400000 9.600000 0.000000 14.400000 269.403320
22.400000 9.600000 2.800000 14.400000 92.735286
22.400000 9.600000 5.600000 14.400000 112.382050
22.400000 9.600000 8.400000 14.400000 134.311646
22.400000 9.600000 11.200000 14.400000 114.357811
22.400000 9.600000 14.000000 14.400000 1000.000000
22.400000 9.600000 16.800000 14.400000 57.400214
22.400000 9.600000 19.600000 14.400000 54.940998
22.400000 9.600000 22.400000 14.400000 53.669050
22.400000 9.600000 25.200000 14.400000 54.940998
22.400000 9.600000 28.000000 14.400000 120.500345

22.400000 9.600000 0.000000 16.800000 282.164063
22.400000 9.600000 2.800000 16.800000 101.777014
22.400000 9.600000 5.600000 16.800000 145.394257
22.400000 9.600000 8.400000 16.800000 167.016357
22.400000 9.600000 11.200000 16.800000 114.338326
22.400000 9.600000 14.000000 16.800000 1000.000000
22.400000 9.600000 16.800000 16.800000 116.942245
22.400000 9.600000 19.600000 16.800000 57.802513
22.400000 9.600000 22.400000 16.800000 57.190875
22.400000 9.600000 25.200000 16.800000 69.521244
22.400000 9.600000 28.000000 16.800000 118.978098

22.400000 9.600000 0.000000 19.200000 290.498474
22.400000 9.600000 2.800000 19.200000 107.034932
22.400000 9.600000 5.600000 19.200000 145.362930
22.400000 9.600000 8.400000 19.200000 166.649490
22.400000 9.600000 11.200000 19.200000 114.363762
22.400000 9.600000 14.000000 19.200000 1000.000000
22.400000 9.600000 16.800000 19.200000 116.633713
22.400000 9.600000 19.600000 19.200000 60.044225
22.400000 9.600000 22.400000 19.200000 59.689649
22.400000 9.600000 25.200000 19.200000 77.185637
22.400000 9.600000 28.000000 19.200000 115.623535

22.400000 9.600000 0.000000 21.600000 290.181366
22.400000 9.600000 2.800000 21.600000 110.806055
22.400000 9.600000 5.600000 21.600000 141.954330
22.400000 9.600000 8.400000 21.600000 139.711152
22.400000 9.600000 11.200000 21.600000 142.093146
22.400000 9.600000 14.000000 21.600000 139.050924
22.400000 9.600000 16.800000 21.600000 131.930920
22.400000 9.600000 19.600000 21.600000 115.517926
22.400000 9.600000 22.400000 21.600000 114.921996
22.400000 9.600000 25.200000 21.600000 81.895413
22.400000 9.600000 28.000000 21.600000 157.030579

22.400000 9.600000 0.000000 24.000000 105.067852
22.400000 9.600000 2.800000 24.000000 135.813128
22.400000 9.600000 5.600000 24.000000 139.157149
22.400000 9.600000 8.400000 24.000000 138.878778
22.400000 9.600000 11.200000 24.000000 137.227237
22.400000 9.600000 14.000000 24.000000 134.752651
22.400000 9.600000 16.800000 24.000000 131.379340
22.400000 9.600000 19.600000 24.000000 127.254325
22.400000 9.600000 22.400000 24.000000 121.189158
22.400000 9.600000 25.200000 24.000000 110.109749
22.400000 9.600000 28.000000 24.000000 158.754700

25.200000 9.600000 0.000000 0.000000 136.349378
25.200000 9.600000 2.800000 0.000000 304.067169
25.200000 9.600000 5.600000 0.000000 301.876709
25.200000 9.600000 8.400000 0.000000 299.347015
25.200000 9.600000 11.200000 0.000000 296.568726
25.200000 9.600000 14.000000 0.000000 292.660187
25.200000 9.600000 16.800000 0.000000 288.063141
25.200000 9.600000 19.600000 0.000000 280.848541
25.200000 9.600000 22.400000 0.000000 267.454041
25.200000 9.600000 25.200000 0.000000 244.436478
25.200000 9.600000 28.000000 0.000000 81.125024

25.200000 9.600000 0.000000 2.400000 306.235168
25.200000 9.600000 2.800000 2.400000 117.661288
25.200000 9.600000 5.600000 2.400000 115.690602
25.200000 9.600000 8.400000 2.400000 113.206235
25.200000 9.600000 11.200000 2.400000 110.298038
25.200000 9.600000 14.000000 2.400000 106.787582
25.200000 9.600000 16.800000 2.400000 102.346041
25.200000 9.600000 19.600000 2.400000 96.242027
25.200000 9.600000 22.400000 2.400000 85.866575
25.200000 9.600000 25.200000 2.400000 57.190875
25.200000 9.600000 28.000000 2.400000 108.287258

25.200000 9.600000 0.000000 4.800000 306.027344
25.200000 9.600000 2.800000 4.800000 144.815844
25.200000 9.600000 5.600000 4.800000 167.987106
25.200000 9.600000 8.400000 4.800000 189.957611
25.200000 9.600000 11.200000 4.800000 162.996170
25.200000 9.600000 14.000000 4.800000 1000.000000
25.200000 9.600000 16.800000 4.800000 154.610596
25.200000 9.600000 19.600000 4.800000 118.921532
25.200000 9.600000 22.400000 4.800000 121.985672
25.200000 9.600000 25.200000 4.800000 53.669050
25.200000 9.600000 28.000000 4.800000 117.061517

25.200000 9.600000 0.000000 7.200000 306.034698
25.200000 9.600000 2.800000 7.200000 139.688275
25.200000 9.600000 5.600000 7.200000 168.083527
25.200000 9.600000 8.400000 7.200000 190.217331
25.200000 9.600000 11.200000 7.200000 163.192902
25.200000 9.600000 14.000000 7.200000 1000.000000
25.200000 9.600000 16.800000 7.200000 155.136673
25.200000 9.600000 19.600000 7.200000 119.504074
25.200000 9.600000 22.400000 7.200000 123.869385
25.200000 9.600000 25.200000 7.200000 47.648450
25.200000 9.600000 28.000000 7.200000 121.526500

25.200000 9.600000 0.000000 9.600000 306.256775
25.200000 9.600000 2.800000 9.600000 123.318336
25.200000 9.600000 5.600000 9.600000 168.116928
25.200000 9.600000 8.400000 9.600000 190.307205
25.200000 9.600000 11.200000 9.600000 163.263290
25.200000 9.600000 14.000000 9.600000 1000.000000
25.200000 9.600000 16.800000 9.600000 155.344589
25.200000 9.600000 19.600000 9.600000 119.780449
25.200000 9.600000 22.400000 9.600000 125.357903
25.200000 9.600000 25.200000 9.600000 0.000000
25.200000 9.600000 28.000000 9.600000 124.180241

25.200000 9.600000 0.000000 12.000000 306.034698
25.200000 9.600000 2.800000 12.000000 83.399965
25.200000 9.600000 5.600000 12.000000 81.224260
25.200000 9.600000 8.400000 12.000000 78.696132
25.200000 9.600000 11.200000 12.000000 75.660247
25.200000 9.600000 14.000000 12.000000 71.818613
25.200000 9.600000 16.800000 12.000000 66.502465
25.200000 9.600000 19.600000 12.000000 55.740305
25.200000 9.600000 22.400000 12.000000 51.379614
25.200000 9.600000 25.200000 12.000000 47.648450
25.200000 9.600000 28.000000 12.000000 124.081972

25.200000 9.600000 0.000000 14.400000 306.027344
25.200000 9.600000 2.800000 14.400000 171.968543
25.200000 9.600000 5.600000 14.400000 167.987106
25.200000 9.600000 8.400000 14.400000 189.957611
25.200000 9.600000 11.200000 14.400000 113.694679
25.200000 9.600000 14.000000 14.400000 1000.000000
25.200000 9.600000 16.800000 14.400000 116.283653
25.200000 9.600000 19.600000 14.400000 57.400214
25.200000 9.600000 22.400000 14.400000 54.940998
25.200000 9.600000 25.200000 14.400000 53.669050
25.200000 9.600000 28.000000 14.400000 122.541396

25.200000 9.600000 0.000000 16.800000 306.235168
25.200000 9.600000 2.800000 16.800000 169.142103
25.200000 9.600000 5.600000 16.800000 144.507416
25.200000 9.600000 8.400000 16.800000 166.314606
25.200000 9.600000 11.200000 16.800000 139.599213
25.200000 9.600000 14.000000 16.800000 1000.000000
25.200000 9.600000 16.800000 16.800000 116.083969
25.200000 9.600000 19.600000 16.800000 59.245458
25.200000 9.600000 22.400000 16.800000 124.766930
25.200000 9.600000 25.200000 16.800000 57.190875
25.200000 9.600000 28.000000 16.800000 120.890861

25.200000 9.600000 0.000000 19.200000 289.478699
25.200000 9.600000 2.800000 19.200000 108.781071
25.200000 9.600000 5.600000 19.200000 144.522125
25.200000 9.600000 8.400000 19.200000 176.890137
25.200000 9.600000 11.200000 19.200000 146.950912
25.200000 9.600000 14.000000 19.200000 1000.000000
25.200000 9.600000 16.800000 19.200000 115.978951
25.200000 9.600000 19.600000 19.200000 60.961598
25.200000 9.600000 22.400000 19.200000 120.140152
25.200000 9.600000 25.200000 19.200000 59.689649
25.200000 9.600000 28.000000 19.200000 118.368707

25.200000 9.600000 0.000000 21.600000 289.387054
25.200000 9.600000 2.800000 21.600000 108.028714
25.200000 9.600000 5.600000 21.600000 113.694419
25.200000 9.600000 8.400000 21.600000 111.567309
25.200000 9.600000 11.200000 21.600000 109.056468
25.200000 9.600000 14.000000 21.600000 106.070934
25.200000 9.600000 16.800000 21.600000 102.369797
25.200000 9.600000 19.600000 21.600000 97.430316
25.200000 9.600000 22.400000 21.600000 88.389671
25.200000 9.600000 25.200000 21.600000 61.627850
25.200000 9.600000 28.000000 21.600000 109.695483

25.200000 9.600000 0.000000 24.000000 106.005908
25.200000 9.600000 2.800000 24.000000 123.802515
25.200000 9.600000 5.600000 24.000000 122.774639
25.200000 9.600000 8.400000 24.000000 120.856639
25.200000 9.600000 11.200000 24.000000 118.504774
25.200000 9.600000 14.000000 24.000000 115.694231
25.200000 9.600000 16.800000 24.000000 112.264753
25.200000 9.600000 19.600000 24.000000 107.877957
25.200000 9.600000 22.400000 24.000000 101.724334
25.200000 9.600000 25.200000 24.000000 90.572468
25.200000 9.600000 28.000000 24.000000 84.730638

28.000000 9.600000 0.000000 0.000000 154.856977
28.000000 9.600000 2.800000 0.000000 311.768646
28.000000 9.600000 5.600000 0.000000 310.103699
28.000000 9.600000 8.400000 0.000000 307.979462
28.000000 9.600000 11.200000 0.000000 305.537903
28.000000 9.600000 14.000000 0.000000 302.662354
28.000000 9.600000 16.800000 0.000000 299.154419
28.000000 9.600000 19.600000 0.000000 294.644257
28.000000 9.600000 22.400000 0.000000 288.274628
28.000000 9.600000 25.200000 0.000000 277.149902
28.000000 9.600000 28.000000 0.000000 59.689649

28.000000 9.600000 0.000000 2.400000 313.475769
28.000000 9.600000 2.800000 2.400000 113.803446
28.000000 9.600000 5.600000 2.400000 113.131598
28.000000 9.600000 8.400000 2.400000 112.397601
28.000000 9.600000 11.200000 2.400000 175.854553
28.000000 9.600000 14.000000 2.400000 173.780487
28.000000 9.600000 16.800000 2.400000 171.230881
28.000000 9.600000 19.600000 2.400000 167.842651
28.000000 9.600000 22.400000 2.400000 162.696320
28.000000 9.600000 25.200000 2.400000 111.388813
28.000000 9.600000 28.000000 2.400000 57.190875

28.000000 9.600000 0.000000 4.800000 313.486450
28.000000 9.600000 2.800000 4.800000 146.385328
28.000000 9.600000 5.600000 4.800000 176.646622
28.000000 9.600000 8.400000 4.800000 198.683487
28.000000 9.600000 11.200000 4.800000 172.870773
28.000000 9.600000 14.000000 4.800000 1000.000000
28.000000 9.600000 16.800000 4.800000 167.459579
28.000000 9.600000 19.600000 4.800000 152.554459
28.000000 9.600000 22.400000 4.800000 157.072678
28.000000 9.600000 25.200000 4.800000 118.768352
28.000000 9.600000 28.000000 4.800000 53.669050

28.000000 9.600000 0.000000 7.200000 313.493073
28.000000 9.600000 2.800000 7.200000 150.356050
28.000000 9.600000 5.600000 7.200000 176.722824
28.000000 9.600000 8.400000 7.200000 198.878098
28.000000 9.600000 11.200000 7.200000 173.014587
28.000000 9.600000 14.000000 7.200000 1000.000000
28.000000 9.600000 16.800000 7.200000 167.795593
28.000000 9.600000 19.600000 7.200000 152.947525
28.000000 9.600000 22.400000 7.200000 158.206757
28.000000 9.600000 25.200000 7.200000 122.156397
28.000000 9.600000 28.000000 7.200000 47.648450

28.000000 9.600000 0.000000 9.600000 313.495331
28.000000 9.600000 2.800000 9.600000 135.900070
28.000000 9.600000 5.600000 9.600000 176.748917
28.000000 9.600000 8.400000 9.600000 198.944870
28.000000 9.600000 11.200000 9.600000 173.064819
28.000000 9.600000 14.000000 9.600000 1000.000000
28.000000 9.600000 16.800000 9.600000 167.919617
28.000000 9.600000 19.600000 9.600000 153.098190
28.000000 9.600000 22.400000 9.600000 158.726257
28.000000 9.600000 25.200000 9.600000 124.186409
28.000000 9.600000 28.000000 9.600000 0.000000

28.000000 9.600000 0.000000 12.000000 313.493073
28.000000 9.600000 2.800000 12.000000 128.033022
28.000000 9.600000 5.600000 12.000000 117.367926
28.000000 9.600000 8.400000 12.000000 117.566440
28.000000 9.600000 11.200000 12.000000 117.873564
28.000000 9.600000 14.000000 12.000000 118.298656
28.000000 9.600000 16.800000 12.000000 118.890548
28.000000 9.600000 19.600000 12.000000 119.720533
28.000000 9.600000 22.400000 12.000000 121.052066
28.000000 9.600000 25.200000 12.000000 124.330430
28.000000 9.600000 28.000000 12.000000 47.648450

28.000000 9.600000 0.000000 14.400000 313.486450
28.000000 9.600000 2.800000 14.400000 144.657598
28.000000 9.600000 5.600000 14.400000 176.646622
28.000000 9.600000 8.400000 14.400000 198.683487
28.000000 9.600000 11.200000 14.400000 172.870773
28.000000 9.600000 14.000000 14.400000 1000.000000
28.000000 9.600000 16.800000 14.400000 167.459579
28.000000 9.600000 19.600000 14.400000 119.636998
28.000000 9.600000 22.400000 14.400000 157.072678
28.000000 9.600000 25.200000 14.400000 123.451060
28.000000 9.600000 28.000000 14.400000 53.669050

28.000000 9.600000 0.000000 16.800000 313.475769
28.000000 9.600000 2.800000 16.800000 150.034958
28.000000 9.600000 5.600000 16.800000 176.525970
28.000000 9.600000 8.400000 16.800000 198.377365
28.000000 9.600000 11.200000 16.800000 172.652054
28.000000 9.600000 14.000000 16.800000 1000.000000
28.000000 9.600000 16.800000 16.800000 166.989456
28.000000 9.600000 19.600000 16.800000 152.040283
28.000000 9.600000 22.400000 16.800000 155.894226
28.000000 9.600000 25.200000 16.800000 122.304367
28.000000 9.600000 28.000000 16.800000 57.190875

28.000000 9.600000 0.000000 19.200000 313.461578
28.000000 9.600000 2.800000 19.200000 143.967416
28.000000 9.600000 5.600000 19.200000 176.367538
28.000000 9.600000 8.400000 19.200000 197.982437
28.000000 9.600000 11.200000 19.200000 172.380051
28.000000 9.600000 14.000000 19.200000 1000.000000
28.000000 9.600000 16.800000 19.200000 166.463684
28.000000 9.600000 19.600000 19.200000 151.502686
28.000000 9.600000 22.400000 19.200000 154.877563
28.000000 9.600000 25.200000 19.200000 120.447961
28.000000 9.600000 28.000000 19.200000 59.689649

28.000000 9.600000 0.000000 21.600000 313.443115
28.000000 9.600000 2.800000 21.600000 118.416832
28.000000 9.600000 5.600000 21.600000 117.743928
28.000000 9.600000 8.400000 21.600000 116.967294
28.000000 9.600000 11.200000 21.600000 116.125773
28.000000 9.600000 14.000000 21.600000 115.216654
28.000000 9.600000 16.800000 21.600000 114.251600
28.000000 9.600000 19.600000 21.600000 162.806229
28.000000 9.600000 22.400000 21.600000 156.886902
28.000000 9.600000 25.200000 21.600000 113.289282
28.000000 9.600000 28.000000 21.600000 61.627850

28.000000 9.600000 0.000000 24.000000 147.639008
28.000000 9.600000 2.800000 24.000000 149.099012
28.000000 9.600000 5.600000 24.000000 147.260726
28.000000 9.600000 8.400000 24.000000 145.152616
28.000000 9.600000 11.200000 24.000000 142.730085
28.000000 9.600000 14.000000 24.000000 139.887069
28.000000 9.600000 16.800000 24.000000 136.438954
28.000000 9.600000 19.600000 24.000000 132.031189
28.000000 9.600000 22.400000 24.000000 125.809385
28.000000 9.600000 25.200000 24.000000 113.682118
28.000000 9.600000 28.000000 24.000000 63.211475


0.000000 12.000000 0.000000 0.000000 61.627850
0.000000 12.000000 2.800000 0.000000 1000.000000
0.000000 12.000000 5.600000 0.000000 1000.000000
0.000000 12.000000 8.400000 0.000000 1000.000000
0.000000 12.000000 11.200000 0.000000 1000.000000
0.000000 12.000000 14.000000 0.000000 1000.000000
0.000000 12.000000 16.800000 0.000000 1000.000000
0.000000 12.000000 19.600000 0.000000 1000.000000
0.000000 12.000000 22.400000 0.000000 1000.000000
0.000000 12.000000 25.200000 0.000000 1000.000000
0.000000 12.000000 28.000000 0.000000 1000.000000

0.000000 12.000000 0.000000 2.400000 59.689649
0.000000 12.000000 2.800000 2.400000 1000.000000
0.000000 12.000000 5.600000 2.400000 1000.000000
0.000000 12.000000 8.400000 2.400000 1000.000000
0.000000 12.000000 11.200000 2.400000 1000.000000
0.000000 12.000000 14.000000 2.400000 1000.000000
0.000000 12.000000 16.800000 2.400000 1000.000000
0.000000 12.000000 19.600000 2.400000 1000.000000
0.000000 12.000000 22.400000 2.400000 1000.000000
0.000000 12.000000 25.200000 2.400000 1000.000000
0.000000 12.000000 28.000000 2.400000 1000.000000

0.000000 12.000000 0.000000 4.800000 57.190875
0.000000 12.000000 2.800000 4.800000 1000.000000
0.000000 12.000000 5.600000 4.800000 1000.000000
0.000000 12.000000 8.400000 4.800000 1000.000000
0.000000 12.000000 11.200000 4.800000 1000.000000
0.000000 12.000000 14.000000 4.800000 1000.000000
0.000000 12.000000 16.800000 4.800000 1000.000000
0.000000 12.000000 19.600000 4.800000 1000.000000
0.000000 12.000000 22.400000 4.800000 1000.000000
0.000000 12.000000 25.200000 4.800000 1000.000000
0.000000 12.000000 28.000000 4.800000 1000.000000

0.000000 12.000000 0.000000 7.200000 53.669050
0.000000 12.000000 2.800000 7.200000 1000.000000
0.000000 12.000000 5.600000 7.200000 1000.000000
0.000000 12.000000 8.400000 7.200000 1000.000000
0.000000 12.000000 11.200000 7.200000 1000.000000
0.000000 12.000000 14.000000 7.200000 1000.000000
0.000000 12.000000 16.800000 7.200000 1000.000000
0.000000 12.000000 19.600000 7.200000 1000.000000
0.000000 12.000000 22.400000 7.200000 1000.000000
0.000000 12.000000 25.200000 7.200000 1000.000000
0.000000 12.000000 28.000000 7.200000 1000.000000

0.000000 12.000000 0.000000 9.600000 47.648450
0.000000 12.000000 2.800000 9.600000 1000.000000
0.000000 12.000000 5.600000 9.600000 1000.000000
0.000000 12.000000 8.400000 9.600000 1000.000000
0.000000 12.000000 11.200000 9.600000 1000.000000
0.000000 12.000000 14.000000 9.600000 1000.000000
0.000000 12.000000 16.800000 9.600000 1000.000000
0.000000 12.000000 19.600000 9.600000 1000.000000
0.000000 12.000000 22.400000 9.600000 1000.000000
0.000000 12.000000 25.200000 9.600000 1000.000000
0.000000 12.000000 28.000000 9.600000 1000.000000

0.000000 12.000000 0.000000 12.000000 0.000000
0.000000 12.000000 2.800000 12.000000 1000.000000
0.000000 12.000000 5.600000 12.000000 1000.000000
0.000000 12.000000 8.400000 12.000000 1000.000000
0.000000 12.000000 11.200000 12.000000 1000.000000
0.000000 12.000000 14.000000 12.000000 1000.000000
0.000000 12.000000 16.800000 12.000000 1000.000000
0.000000 12.000000 19.600000 12.000000 1000.000000
0.000000 12.000000 22.400000 12.000000 1000.000000
0.000000 12.000000 25.200000 12.000000 1000.000000
0.000000 12.000000 28.000000 12.000000 1000.000000

0.000000 12.000000 0.000000 14.400000 47.648450
0.000000 12.000000 2.800000 14.400000 1000.000000
0.000000 12.000000 5.600000 14.400000 1000.000000
0.000000 12.000000 8.400000 14.400000 1000.000000
0.000000 12.000000 11.200000 14.400000 1000.000000
0.000000 12.000000 14.000000 14.400000 1000.000000
0.000000 12.000000 16.800000 14.400000 1000.000000
0.000000 12.000000 19.600000 14.400000 1000.000000
0.000000 12.000000 22.400000 14.400000 1000.000000
0.000000 12.000000 25.200000 14.400000 1000.000000
0.000000 12.000000 28.000000 14.400000 1000.000000

0.000000 12.000000 0.000000 16.800000 53.669050
0.000000 12.000000 2.800000 16.800000 1000.000000
0.000000 12.000000 5.600000 16.800000 1000.000000
0.000000 12.000000 8.400000 16.800000 1000.000000
0.000000 12.000000 11.200000 16.800000 1000.000000
0.000000 12.000000 14.000000 16.800000 1000.000000
0.000000 12.000000 16.800000 16.800000 1000.000000
0.000000 12.000000 19.600000 16.800000 1000.000000
0.000000 12.000000 22.400000 16.800000 1000.000000
0.000000 12.000000 25.200000 16.800000 1000.000000
0.000000 12.000000 28.000000 16.800000 1000.000000

0.000000 12.000000 0.000000 19.200000 57.190875
0.000000 12.000000 2.800000 19.200000 1000.000000
0.000000 12.000000 5.600000 19.200000 1000.000000
0.000000 12.000000 8.400000 19.200000 1000.000000
0.000000 12.000000 11.200000 19.200000 1000.000000
0.000000 12.000000 14.000000 19.200000 1000.000000
0.000000 12.000000 16.800000 19.200000 1000.000000
0.000000 12.000000 19.600000 19.200000 1000.000000
0.000000 12.000000 22.400000 19.200000 1000.000000
0.000000 12.000000 25.200000 19.200000 1000.000000
0.000000 12.000000 28.000000 19.200000 1000.000000

0.000000 12.000000 0.000000 21.600000 59.689649
0.000000 12.000000 2.800000 21.600000 1000.000000
0.000000 12.000000 5.600000 21.600000 1000.000000
0.000000 12.000000 8.400000 21.600000 1000.000000
0.000000 12.000000 11.200000 21.600000 1000.000000
0.000000 12.000000 14.000000 21.600000 1000.000000
0.000000 12.000000 16.800000 21.600000 1000.000000
0.000000 12.000000 19.600000 21.600000 1000.000000
0.000000 12.000000 22.400000 21.600000 1000.000000
0.000000 12.000000 25.200000 21.600000 1000.000000
0.000000 12.000000 28.000000 21.600000 1000.000000

0.000000 12.000000 0.000000 24.000000 61.627850
0.000000 12.000000 2.800000 24.000000 1000.000000
0.000000 12.000000 5.600000 24.000000 1000.000000
0.000000 12.000000 8.400000 24.000000 1000.000000
0.000000 12.000000 11.200000 24.000000 1000.000000
0.000000 12.000000 14.000000 24.000000 1000.000000
0.000000 12.000000 16.800000 24.000000 1000.000000
0.000000 12.000000 19.600000 24.000000 1000.000000
0.000000 12.000000 22.400000 24.000000 1000.000000
0.000000 12.000000 25.200000 24.000000 1000.000000
0.000000 12.000000 28.000000 24.000000 1000.000000

2.800000 12.000000 0.000000 0.000000 75.997513
2.800000 12.000000 2.800000 0.000000 243.847458
2.800000 12.000000 5.600000 0.000000 274.034821
2.800000 12.000000 8.400000 0.000000 290.219543
2.800000 12.000000 11.200000 0.000000 269.510742
2.800000 12.000000 14.000000 0.000000 278.651855
2.800000 12.000000 16.800000 0.000000 284.399597
2.800000 12.000000 19.600000 0.000000 288.238312
2.800000 12.000000 22.400000 0.000000 291.254639
2.800000 12.000000 25.200000 0.000000 294.162354
2.800000 12.000000 28.000000 0.000000 105.082856

2.800000 12.000000 0.000000 2.400000 250.570969
2.800000 12.000000 2.800000 2.400000 59.689649
2.800000 12.000000 5.600000 2.400000 95.752805
2.800000 12.000000 8.400000 2.400000 104.639349
2.800000 12.000000 11.200000 2.400000 110.205437
2.800000 12.000000 14.000000 2.400000 114.343170
2.800000 12.000000 16.800000 2.400000 117.645050
2.800000 12.000000 19.600000 2.400000 120.382426
2.800000 12.000000 22.400000 2.400000 122.621913
2.800000 12.000000 25.200000 2.400000 109.210766
2.800000 12.000000 28.000000 2.400000 132.104295

2.800000 12.000000 0.000000 4.800000 249.873444
2.800000 12.000000 2.800000 4.800000 57.190875
2.800000 12.000000 5.600000 4.800000 127.024666
2.800000 12.000000 8.400000 4.800000 59.245458
2.800000 12.000000 11.200000 4.800000 115.211243
2.800000 12.000000 14.000000 4.800000 1000.000000
2.800000 12.000000 16.800000 4.800000 146.556808
2.800000 12.000000 19.600000 4.800000 163.847076
2.800000 12.000000 22.400000 4.800000 155.173981
2.800000 12.000000 25.200000 4.800000 106.854705
2.800000 12.000000 28.000000 4.800000 131.855102

2.800000 12.000000 0.000000 7.200000 249.287598
2.800000 12.000000 2.800000 7.200000 53.669050
2.800000 12.000000 5.600000 7.200000 91.235710
2.800000 12.000000 8.400000 7.200000 57.400214
2.800000 12.000000 11.200000 7.200000 115.385399
2.800000 12.000000 14.000000 7.200000 1000.000000
2.800000 12.000000 16.800000 7.200000 136.129990
2.800000 12.000000 19.600000 7.200000 152.933487
2.800000 12.000000 22.400000 7.200000 144.077484
2.800000 12.000000 25.200000 7.200000 101.230109
2.800000 12.000000 28.000000 7.200000 130.231260

2.800000 12.000000 0.000000 9.600000 248.907913
2.800000 12.000000 2.800000 9.600000 47.648450
2.800000 12.000000 5.600000 9.600000 51.379614
2.800000 12.000000 8.400000 9.600000 55.740305
2.800000 12.000000 11.200000 9.600000 58.870608
2.800000 12.000000 14.000000 9.600000 1000.000000
2.800000 12.000000 16.800000 9.600000 63.092576
2.800000 12.000000 19.600000 9.600000 120.374298
2.800000 12.000000 22.400000 9.600000 65.953980
2.800000 12.000000 25.200000 9.600000 83.399943
2.800000 12.000000 28.000000 9.600000 125.840221

2.800000 12.000000 0.000000 12.000000 248.782486
2.800000 12.000000 2.800000 12.000000 0.000000
2.800000 12.000000 5.600000 12.000000 48.987385
2.800000 12.000000 8.400000 12.000000 55.007985
2.800000 12.000000 11.200000 12.000000 58.529811
2.800000 12.000000 14.000000 12.000000 61.028585
2.800000 12.000000 16.800000 12.000000 62.966786
2.800000 12.000000 19.600000 12.000000 64.550410
2.800000 12.000000 22.400000 12.000000 65.889346
2.800000 12.000000 25.200000 12.000000 67.049185
2.800000 12.000000 28.000000 12.000000 117.540072

2.800000 12.000000 0.000000 14.400000 248.907913
2.800000 12.000000 2.800000 14.400000 47.648450
2.800000 12.000000 5.600000 14.400000 88.570190
2.800000 12.000000 8.400000 14.400000 55.740305
2.800000 12.000000 11.200000 14.400000 115.580261
2.800000 12.000000 14.000000 14.400000 1000.000000
2.800000 12.000000 16.800000 14.400000 130.570435
2.800000 12.000000 19.600000 14.400000 153.021347
2.800000 12.000000 22.400000 14.400000 144.076141
2.800000 12.000000 25.200000 14.400000 100.175634
2.800000 12.000000 28.000000 14.400000 128.913396

